year,qtr,company,region,type,employee,revenue,profit,ceo
2001,2,518,13,other,130,957294,7363.8,
2001,3,518,13,other,116,959794,8274.086207,
2001,4,518,13,other,84,1005205,11966.72619,
2002,1,518,13,other,97,1095770,11296.59794,
2002,2,518,13,other,104,1152490,11081.63462,
2002,3,518,13,other,98,1116520,11393.06122,
2002,4,518,13,other,98,1200565,12250.66327,
2001,2,520,13,other,2939,3335240,1134.821368,
2001,3,520,13,other,2482,3425909,1380.301773,
2001,4,520,13,other,2532,3504994,1384.278831,
2002,1,520,13,other,1758,2492103,1417.578498,
2002,2,520,13,other,3350,5363742,1601.117015,
2002,3,520,13,other,3206,5270238,1643.867124,
2002,4,520,13,other,3065,4743582,1547.661338,
2001,1,521,13,other,49,856770,17485.10204,
2001,2,521,13,other,53,712650,13446.22642,
2001,3,521,13,other,55,758580,13792.36364,
2001,4,521,13,other,66,1050130,15911.06061,
2002,1,521,13,other,84,1165655,13876.84524,
2002,2,521,13,other,81,1096835,13541.17284,
2002,3,521,13,other,65,876880,13490.46154,
2002,4,521,13,other,72,938625,13036.45833,
2002,1,523,13,other,52,416663,8012.75,
2002,2,523,13,other,923,555571,601.9187432,
2002,3,523,13,other,1000,618505,618.505,
2002,4,523,13,other,912,573970,629.3530702,
1999,4,526,99,other,223,1541825,6914.013453,
2000,1,526,99,other,263,1807155,6871.311787,
2000,2,526,99,other,248,1745796,7039.5,
2000,4,526,99,other,205,1432436,6987.492683,
2001,1,526,99,other,212,1463273,6902.231132,
2001,2,526,99,other,229,1062074,4637.877729,
2001,3,526,99,other,209,951954,4554.803828,
2001,4,526,99,other,205,950029,4634.287805,
2002,4,526,99,other,231,1099154,4758.242424,
2003,1,526,99,other,228,1090992,4785.052632,
2003,2,526,99,other,245,1169315,4772.714286,
2003,3,526,99,other,234,1108985,4739.252137,
2003,4,526,99,other,235,1094206,4656.195745,
2004,1,526,99,other,218,1047975,4807.224771,
2004,2,526,99,other,239,1185494,4960.225941,
2004,3,526,99,other,206,996274,4836.281553,
2004,4,526,99,other,258,1246416,4831.069767,
2005,1,526,99,other,266,1067340,4012.556391,
2005,2,526,99,other,250,993590,3974.36,
2005,3,526,99,other,214,872659,4077.845794,
2005,4,526,99,other,232,1095290,4721.077586,
2006,1,526,99,other,260,1097892,4222.661538,
2006,2,526,99,other,198,774852,3913.393939,
2007,1,526,7,other,233,1055673,4530.785408,
2007,3,526,7,other,213,876729,4116.098592,
2001,1,532,3,other,201,1130786,5625.800995,
2001,3,532,3,other,265,1290873,4871.218868,
2001,4,532,3,other,207,1098442,5306.483092,
2002,1,532,3,other,212,996456,4700.264151,
2002,3,532,3,other,234,1084482,4634.538462,
2002,4,532,3,other,202,1034813,5122.836634,
2003,1,532,3,other,257,1289150,5016.14786,
2003,2,532,3,other,256,1261683,4928.449219,
2003,3,532,3,other,269,1239057,4606.159851,
2003,4,532,3,other,194,866037,4464.108247,
2004,1,532,3,other,253,1210845,4785.948617,
2004,2,532,3,other,268,1137223,4243.369403,
2004,3,532,3,other,294,1230582,4185.653061,
2004,4,532,3,other,283,1233824,4359.80212,
2005,1,532,3,other,284,1863713,6562.369718,
2005,2,532,3,other,339,2561119,7554.923304,
2005,3,532,3,other,410,3297399,8042.436585,
2005,4,532,3,other,288,1280971,4447.815972,
2006,1,532,3,other,460,2671558,5807.734783,
2006,2,532,3,other,432,3582509,8292.844907,
2006,3,532,3,other,496,4142910,8352.641129,
2006,4,532,3,other,423,3444790,8143.711584,
2007,1,532,3,other,473,3933426,8315.911205,
2007,2,532,3,other,364,2288499,6287.085165,
2007,3,532,3,other,383,3235186,8446.960836,
2007,4,532,3,other,390,4318502,11073.08205,
2008,1,532,3,other,407,4473018,10990.21622,
1999,1,534,8,other,277,768798,2775.444043,
1999,2,534,8,other,191,529619,2772.874346,
1999,3,534,8,other,190,472606,2487.4,
1999,4,534,8,other,222,589050,2653.378378,
2000,1,534,8,other,252,714077,2833.638889,
2000,2,534,8,other,173,479910,2774.046243,
2000,4,534,8,other,239,685357,2867.60251,
2001,1,534,8,other,253,738218,2917.857708,
2001,2,534,8,other,202,577617,2859.490099,
2002,1,534,8,other,242,666933,2755.921488,
2002,3,534,8,other,206,625812,3037.92233,
2002,4,534,8,other,259,729110,2815.096525,
2003,1,534,8,other,268,814929,3040.779851,
2003,2,534,8,other,200,593049,2965.245,
2003,3,534,8,other,162,466994,2882.679012,
2003,4,534,8,other,172,536007,3116.319767,
2004,1,534,8,other,225,682314,3032.506667,
2005,1,534,8,other,173,533769,3085.369942,
2005,2,534,8,other,170,516162,3036.247059,
2006,1,534,8,other,215,795782,3701.311628,
2007,4,534,8,other,223,1212419,5436.856502,
2008,1,534,8,other,233,1310782,5625.67382,
2008,2,534,8,other,210,1252864,5966.019048,
2009,1,534,8,other,261,870509,3335.283525,
2009,2,534,8,other,208,716865,3446.466346,
2009,4,534,8,other,213,833526,3913.267606,
2010,1,534,8,other,250,846560,3386.24,
2010,2,534,8,other,263,902373,3431.076046,
2010,3,534,8,other,179,607090,3391.564246,
2010,4,534,8,other,187,622983,3331.459893,
2011,1,534,8,other,246,521603,2120.337398,
2011,2,534,8,other,161,334397,2077,
2011,3,534,8,other,95,200831,2114.010526,
2011,4,534,8,other,101,208648,2065.821782,
2012,1,534,8,other,152,312770,2057.697368,
2012,2,534,8,other,115,222103,1931.330435,
2012,3,534,8,other,94,181679,1932.755319,
2012,4,534,8,other,94,185067,1968.797872,
2001,4,536,2,other,291,1881617,6466.037801,
2002,1,536,2,other,346,2218939,6413.118497,
2002,2,536,2,other,329,2035014,6185.452888,
2002,3,536,2,other,316,1954930,6186.487342,
2002,4,536,2,other,332,2037064,6135.73494,
2003,1,536,2,other,356,2189751,6150.985955,
2003,2,536,2,other,380,2282426,6006.384211,
2003,3,536,2,other,365,2207773,6048.693151,
2003,4,536,2,other,375,2220307,5920.818667,
2004,1,536,2,other,392,2280896,5818.612245,
2004,2,536,2,other,385,2379267,6179.914286,
2004,3,536,2,other,327,2024482,6191.076453,
2004,4,536,2,other,374,2317357,6196.141711,
2005,1,536,2,other,359,2095566,5837.231198,
2005,2,536,2,other,417,2431483,5830.894484,
2005,3,536,2,other,342,2112785,6177.733918,
2005,4,536,2,other,321,1972384,6144.498442,
2006,1,536,2,other,374,2320153,6203.617647,
2006,2,536,2,other,343,2212929,6451.688047,
2006,3,536,2,other,395,2576709,6523.313924,
2006,4,536,2,other,382,2706683,7085.557592,
2007,1,536,2,other,382,2667183,6982.15445,
2007,2,536,5,other,341,2321477,6807.85044,
2007,3,536,5,other,376,2529390,6727.101064,
2007,4,536,5,other,332,2286512,6887.084337,
2008,1,536,5,other,364,2369257,6508.947802,
2008,2,536,5,other,344,2316639,6734.415698,
2008,3,536,5,other,342,2324828,6797.74269,
2008,4,536,5,other,343,2459893,7171.699708,
2003,4,538,99,other,182,762449,4189.28022,
2004,1,538,99,other,220,901945,4099.75,
2004,2,538,99,other,229,923940,4034.672489,
2004,3,538,99,other,189,766417,4055.116402,
2004,4,538,99,other,227,910245,4009.889868,
2005,1,538,99,other,268,1117777,4170.809701,
2005,2,538,99,other,321,1332825,4152.102804,
2005,3,538,99,other,271,1113379,4108.409594,
2005,4,538,99,other,277,1125451,4063,
2006,1,538,99,other,315,1279845,4063,
2006,2,538,99,other,307,1255410,4089.283388,
2006,3,538,99,other,307,1341185,4368.680782,
2006,4,538,99,other,259,1081234,4174.648649,
2007,1,538,99,other,249,1020569,4098.670683,
2007,2,538,9,other,244,1017050,4168.237705,
2007,3,538,9,other,249,1050237,4217.819277,
2007,4,538,9,other,262,1108010,4229.045802,
2008,1,538,9,other,277,1007637,3637.6787,
2008,2,538,9,other,257,961422,3740.941634,
2008,3,538,9,other,235,898830,3824.808511,
2008,4,538,9,other,137,524734,3830.175182,
2009,1,538,9,other,98,375399,3830.602041,
2003,4,539,4,other,201,957445,4763.40796,
2004,1,539,4,other,160,731410,4571.3125,
2004,2,539,4,other,122,534685,4382.663934,
2004,3,539,4,other,129,584645,4532.131783,
2004,4,539,4,other,103,476230,4623.592233,
2005,1,539,4,other,130,654563,5035.1,
2005,2,539,4,other,134,712913,5320.246269,
2005,3,539,4,other,83,448026,5397.903614,
2005,4,539,4,other,96,520075,5417.447917,
2006,1,539,4,other,200,1196773,5983.865,
2006,2,539,4,other,151,954325,6320.033113,
2006,3,539,4,other,175,1249405,7139.457143,
2006,4,539,4,other,203,1499741,7387.8867,
2007,1,539,5,other,193,1584565,8210.181347,
2007,2,539,5,other,199,1569787,7888.376884,
2007,3,539,5,other,139,1045447,7521.201439,
2007,4,539,5,other,105,799155,7611,
2008,1,539,5,other,146,1033467,7078.541096,
2008,2,539,5,other,129,1044705,8098.488372,
2008,3,539,5,other,145,1073316,7402.17931,
2008,4,539,5,other,111,985494,8878.324324,
2009,1,539,5,other,137,1220736,8910.481752,
2009,2,539,5,other,127,1099001,8653.551181,
2009,3,539,5,other,113,753500,6668.141593,
2009,4,539,5,other,100,649204,6492.04,
2003,4,540,5,other,123,620665,5046.056911,
2004,1,540,5,other,221,984900,4456.561086,
2004,2,540,5,other,154,667075,4331.655844,
2004,3,540,5,other,178,816080,4584.719101,
2004,4,540,5,other,162,757880,4678.271605,
2005,1,540,5,other,163,838155,5142.055215,
2005,2,540,5,other,222,1297889,5846.346847,
2005,3,540,5,other,197,1187842,6029.654822,
2005,4,540,5,other,225,1421534,6317.928889,
2006,1,540,5,other,200,1196773,5983.865,
2006,2,540,5,other,179,1056733,5903.536313,
2006,3,540,5,other,182,1236061,6791.543956,
2006,4,540,5,other,179,1206954,6742.759777,
2007,1,540,5,other,193,1259522,6526.020725,
2007,2,540,5,other,195,1383694,7095.866667,
2007,3,540,5,other,203,1454993,7167.453202,
2007,4,540,5,other,194,1237064,6376.618557,
2008,1,540,5,other,206,1431022,6946.708738,
2008,2,540,5,other,195,1413744,7249.969231,
2008,3,540,5,other,184,1551812,8433.76087,
2008,4,540,5,other,157,1405564,8952.636943,
2009,1,540,5,other,154,1195471,7762.798701,
2009,2,540,5,other,163,1327261,8142.705521,
2009,3,540,5,other,172,1440872,8377.162791,
2009,4,540,5,other,129,921540,7143.72093,
1999,1,543,99,other,209,1439084,6885.569378,
1999,2,543,99,other,230,1537435,6684.5,
1999,3,543,99,other,242,1749111,7227.731405,
1999,4,543,99,other,251,1825249,7271.908367,
2000,1,543,99,other,225,1616490,7184.4,
2000,2,543,99,other,236,1715484,7269,
2000,3,543,99,other,219,1607703,7341.109589,
2000,4,543,99,other,214,1522536,7114.654206,
2001,1,543,99,other,204,1468250,7197.303922,
2001,2,543,99,other,214,1489884,6962.074766,
2001,3,543,99,other,184,1296250,7044.836957,
2001,4,543,99,other,226,1624799,7189.376106,
2002,1,543,99,other,163,1126424,6910.576687,
2002,2,543,99,other,213,1448446,6800.215962,
2002,3,543,99,other,193,1289827,6683.041451,
2002,4,543,99,other,163,1078849,6618.705521,
2003,1,543,99,other,153,995751,6508.176471,
2003,2,543,99,other,172,1191129,6925.168605,
2003,3,543,99,other,176,1212381,6888.528409,
2003,4,543,99,other,195,1267577,6500.394872,
2004,1,543,99,other,171,1136253,6644.754386,
2004,2,543,99,other,149,989590,6641.543624,
2004,3,543,99,other,176,1157752,6578.136364,
2004,4,543,99,other,151,1009682,6686.635762,
1999,1,544,99,other,222,1262965,5689.031532,
1999,2,544,99,other,220,1215255,5523.886364,
1999,3,544,99,other,209,1130865,5410.837321,
1999,4,544,99,other,232,1271085,5478.814655,
2000,1,544,99,other,203,1089995,5369.433498,
2000,2,544,99,other,210,1133900,5399.52381,
2000,3,544,99,other,190,1027720,5409.052632,
2000,4,544,99,other,189,1020875,5401.455026,
1997,4,548,99,asc,74,172600,2332.432432,
1998,1,548,99,asc,83,280535,3379.939759,
1998,2,548,99,asc,76,215020,2829.210526,
1998,3,550,8,asc,33,46602,1412.181818,
1998,4,550,8,asc,72,131962,1832.805556,
1997,4,551,3,asc,126,234425,1860.515873,
1998,1,551,3,asc,136,285239,2097.345588,
1998,2,551,3,asc,149,370458,2486.295302,
1998,3,551,3,asc,61,254006,4164.032787,
1998,4,551,3,asc,66,321268,4867.69697,
1997,4,553,8,asc,489,1480081,3026.750511,
1998,1,553,8,asc,538,1752965,3258.299257,
1998,2,553,8,asc,650,1859467,2860.718462,
1998,3,553,8,asc,472,1393698,2952.75,
1998,4,553,8,asc,578,1691676,2926.775087,
1999,1,553,8,asc,644,1797753,2791.541925,
1999,2,553,8,asc,611,1700717,2783.497545,
1999,3,553,8,asc,559,1637088,2928.601073,
1999,4,553,8,asc,584,1710159,2928.354452,
2000,1,553,8,asc,677,1975517,2918.04579,
2000,2,553,8,asc,647,2116064,3270.578053,
2000,3,553,8,asc,555,1747002,3147.751351,
2000,4,553,8,asc,601,1913069,3183.143095,
2001,1,553,8,asc,655,2096639,3200.975573,
2001,2,553,8,asc,667,2149981,3223.35982,
2001,3,553,8,asc,484,1584022,3272.772727,
2001,4,553,8,asc,552,1793083,3248.338768,
2002,1,553,8,asc,626,2050995,3276.34984,
2002,2,553,8,asc,624,2067894,3313.932692,
2002,3,553,8,asc,618,1956331,3165.584142,
2002,4,553,8,asc,582,1986365,3412.998282,
2003,1,553,8,asc,545,1999850,3669.449541,
2003,2,553,8,asc,541,1904150,3519.685767,
2003,3,553,8,asc,558,1988528,3563.670251,
2003,4,553,8,asc,597,2109201,3533,
2004,1,553,8,asc,615,2177979,3541.429268,
2004,2,553,8,asc,609,2200324,3613.011494,
2004,3,553,8,asc,485,1821971,3756.641237,
2004,4,553,8,asc,631,2188053,3467.59588,
2005,1,553,8,asc,824,2632571,3194.867718,
2005,2,553,8,asc,883,2858742,3237.533409,
2005,3,553,8,asc,796,2438448,3063.376884,
2005,4,553,8,asc,808,2478921,3067.971535,
2006,1,553,8,asc,958,2925106,3053.346555,
2006,2,553,8,asc,1009,3077578,3050.126858,
2006,3,553,8,asc,843,2691295,3192.520759,
2006,4,553,8,asc,979,2997009,3061.296221,
2007,1,553,8,asc,1178,3628293,3080.044992,
2007,2,553,8,asc,1108,3333332,3008.422383,
2007,3,553,8,asc,844,2754282,3263.367299,
2007,4,553,8,asc,905,2799739,3093.634254,
2008,1,553,8,asc,1066,4829192,4530.198874,
2008,2,553,8,asc,994,4519237,4546.516097,
2008,3,553,8,asc,775,3685048,4754.900645,
2008,4,553,8,asc,940,4222105,4491.601064,
2009,1,553,8,asc,891,4272401,4795.062851,
2009,2,553,8,asc,935,4229804,4523.854545,
2009,3,553,8,asc,780,3517178,4509.202564,
2009,4,553,8,asc,835,3810352,4563.295808,
2010,1,553,8,asc,937,4400860,4696.755603,
2010,2,553,8,asc,769,3607701,4691.418726,
2010,3,553,8,asc,675,3450011,5111.127407,
2010,4,553,8,asc,760,3602404,4740.005263,
2011,1,553,8,asc,870,4290460,4931.563218,
2011,2,553,8,asc,705,3431970,4868.042553,
2011,3,553,8,asc,624,3184951,5104.088141,
2011,4,553,8,asc,662,3323768,5020.797583,
2012,1,553,8,asc,789,5057291,6409.747782,
2012,2,553,8,asc,739,5257067,7113.757781,
2012,3,553,8,asc,628,4467937,7114.549363,
2012,4,553,8,asc,796,5626655,7068.66206,
1998,2,554,8,asc,778,1115767,1434.147815,
1998,3,554,8,asc,923,1614217,1748.880823,
1998,4,554,8,asc,853,1388491,1627.77374,
1999,1,554,8,asc,1020,1750076,1715.760784,
1999,2,554,8,asc,992,1637982,1651.191532,
1999,3,554,8,asc,1017,1586226,1559.710914,
1999,4,554,8,asc,1064,1591725,1495.982143,
2000,1,554,8,asc,1134,1981056,1746.962963,
2000,2,554,8,asc,1026,1877447,1829.87037,
2000,3,554,8,asc,1090,2077180,1905.669725,
2000,4,554,8,asc,799,1380000,1727.158949,
2001,1,554,8,asc,1298,2459130,1894.553159,
2001,2,554,8,asc,1101,1916195,1740.413261,
2001,3,554,8,asc,881,1685132,1912.749149,
2001,4,554,8,asc,825,1657499,2009.089697,
2002,1,554,8,asc,884,2055962,2325.748869,
2002,2,554,8,asc,974,2388125,2451.873717,
2002,3,554,8,asc,807,1895004,2348.208178,
2002,4,554,8,asc,911,2010516,2206.933041,
2003,1,554,8,asc,998,2289975,2294.564128,
2003,2,554,8,asc,845,1798373,2128.252071,
2003,3,554,8,asc,782,1695549,2168.221228,
2003,4,554,8,asc,785,1871412,2383.964331,
2004,1,554,8,asc,911,2716272,2981.637761,
2004,2,554,8,asc,794,4792448,6035.828715,
2004,3,554,8,asc,573,3470763,6057.17801,
2004,4,554,8,asc,396,2175529,5493.760101,
1998,1,557,7,asc,607,1883631,3103.181219,
1998,2,557,7,asc,701,2222456,3170.407989,
1998,3,557,7,asc,658,2141196,3254.097264,
1998,4,557,7,asc,818,2659891,3251.700489,
1999,1,557,7,asc,848,2820745,3326.350236,
1999,2,557,7,asc,882,2955166,3350.528345,
1999,3,557,7,asc,972,3348353,3444.807613,
1999,4,557,7,asc,1078,3577022,3318.202226,
2000,1,557,7,asc,1214,3984691,3282.282537,
2000,2,557,7,asc,1147,3901240,3401.255449,
2000,3,557,7,asc,1117,3793164,3395.849597,
2000,4,557,7,asc,1105,3720294,3366.7819,
2001,1,557,7,asc,1090,3665582,3362.919266,
2001,2,557,7,asc,1292,4315373,3340.071981,
2001,3,557,7,asc,1326,4370159,3295.745852,
2001,4,557,7,asc,1521,5011675,3294.986851,
2002,1,557,7,asc,1486,4759477,3202.878197,
2002,2,557,7,asc,1699,5636317,3317.432019,
2002,3,557,7,asc,1589,5271024,3317.195721,
2002,4,557,7,asc,1595,5191160,3254.645768,
2003,1,557,7,asc,1756,5687657,3238.984624,
2003,2,557,7,asc,1239,3819190,3082.477805,
2003,3,557,7,asc,1699,5339728,3142.865215,
2003,4,557,7,asc,1443,4671719,3237.504505,
2004,1,557,7,asc,1766,5728218,3243.611552,
2004,2,557,7,asc,1671,5508008,3296.23459,
2004,3,557,7,asc,1407,4685884,3330.40796,
2004,4,557,7,asc,1634,5318369,3254.815789,
2005,1,557,7,asc,1736,5433595,3129.951037,
2005,2,557,7,asc,1658,5372921,3240.603739,
2005,3,557,7,asc,1678,4709422,2806.568534,
2005,4,557,7,asc,1583,4545962,2871.738471,
2006,1,557,7,asc,1633,4723444,2892.494795,
2006,2,557,7,asc,1755,5259282,2996.74188,
2006,3,557,7,asc,1661,4336866,2610.99699,
2006,4,557,7,asc,1745,4688417,2686.77192,
2007,1,557,7,asc,1611,4407832,2736.08442,
2007,2,557,7,asc,1618,4757440,2940.321384,
2007,3,557,7,asc,1407,4152473,2951.295665,
2007,4,557,7,asc,1466,4417193,3013.092087,
2008,1,557,7,asc,1530,4593417,3002.233333,
2008,2,557,7,asc,1651,4683999,2837.067838,
2008,3,557,7,asc,1631,4789803,2936.727774,
2008,4,557,7,asc,1489,4296092,2885.21961,
2009,1,557,7,asc,1414,3729043,2637.229844,
2009,2,557,7,asc,1464,4134600,2824.180328,
2009,3,557,7,asc,1497,4151776,2773.397462,
2009,4,557,7,asc,1535,4355390,2837.387622,
2010,1,557,7,asc,1376,3906596,2839.09593,
2010,2,557,7,asc,1558,4059390,2605.513479,
2010,3,557,7,asc,1432,3873578,2705.01257,
2010,4,557,7,asc,1242,3340116,2689.304348,
2011,1,557,7,asc,1029,2632141,2557.960155,
2011,2,557,7,asc,1443,3877797,2687.316008,
2011,3,557,7,asc,1428,3872329,2711.714986,
2011,4,557,7,asc,1203,3398992,2825.429759,
2012,1,557,7,asc,1254,3323625,2650.41866,
2012,2,557,7,asc,1228,3164292,2576.785016,
2012,3,557,7,asc,602,1323735,2198.895349,
2012,4,557,7,asc,1178,2936161,2492.496604,
1997,4,558,6,asc,49,156229,3188.346939,
1998,1,558,6,asc,50,135767,2715.34,
1998,2,558,6,asc,69,194220,2814.782609,
1998,3,558,6,asc,65,190517,2931.030769,
1998,4,558,6,asc,83,239220,2882.168675,
1999,1,558,6,asc,125,375280,3002.24,
1999,2,558,6,asc,167,450295,2696.377246,
1999,3,558,6,asc,148,407585,2753.952703,
1999,4,558,6,asc,149,349819,2347.778523,
2001,2,558,6,asc,206,416533,2022.004854,
2001,4,558,6,asc,220,456964,2077.109091,
2002,1,558,6,asc,241,484485,2010.311203,
2002,2,558,6,asc,306,1083366,3540.411765,
2002,3,558,6,asc,316,1174080,3715.443038,
2002,4,558,6,asc,311,1162243,3737.115756,
2003,1,558,6,asc,345,1411770,4092.086957,
2003,2,558,6,asc,421,1654632,3930.24228,
2003,3,558,6,asc,401,1287158,3209.870324,
2003,4,558,6,asc,421,1360125,3230.700713,
2004,1,558,6,asc,424,1407447,3319.450472,
2004,2,558,6,asc,531,1671597,3148.016949,
2004,3,558,6,asc,417,1346976,3230.158273,
2004,4,558,6,asc,398,1259766,3165.241206,
2005,1,558,6,asc,505,1704724,3375.691089,
2005,2,558,6,asc,322,949047,2947.350932,
2005,3,558,6,asc,195,592484,3038.379487,
2005,4,558,6,asc,223,656821,2945.38565,
2006,1,558,6,asc,240,791545,3298.104167,
2006,2,558,6,asc,280,910761,3252.717857,
2006,3,558,6,asc,245,740580,3022.77551,
2006,4,558,6,asc,284,934549,3290.665493,
2007,1,558,6,asc,261,854846,3275.272031,
2007,2,558,6,asc,311,983170,3161.318328,
2007,3,558,6,asc,234,787203,3364.115385,
1998,1,560,7,asc,154,145879,947.2662338,
1998,2,560,7,asc,196,166948,851.7755102,
1998,3,560,7,asc,204,201403,987.2696078,
1998,4,560,7,asc,154,163030,1058.636364,
1999,1,560,7,asc,87,82774,951.4252874,
2005,1,560,7,asc,326,384950,1180.828221,
2005,2,560,7,asc,424,487390,1149.504717,
2005,3,560,7,asc,324,363420,1121.666667,
2005,4,560,7,asc,430,533856,1241.525581,
2006,1,560,7,asc,333,399867,1200.801802,
2006,2,560,7,asc,443,508973,1148.923251,
2006,3,560,7,asc,387,456521,1179.640827,
2006,4,560,7,asc,414,480666,1161.028986,
2007,1,560,7,asc,468,551596,1178.623932,
2007,2,560,7,asc,596,758562,1272.755034,
2007,3,560,7,asc,478,557192,1165.67364,
2007,4,560,7,asc,583,702117,1204.317324,
2008,1,560,7,asc,572,582365,1018.120629,
2008,2,560,7,asc,613,630070,1027.846656,
2008,3,560,7,asc,532,527168,990.9172932,
2008,4,560,7,asc,456,473668,1038.745614,
2009,1,560,7,asc,527,485415,921.0910816,
2009,2,560,7,asc,566,525891,929.1360424,
2009,3,560,7,asc,566,536345,947.6060071,
2009,4,560,7,asc,468,455443,973.1688034,
2010,1,560,7,asc,521,479218,919.8042226,
2010,2,560,7,asc,541,511940,946.284658,
2010,3,560,7,asc,361,296471,821.2493075,
2010,4,560,7,asc,272,203192,747.0294118,
2011,1,560,7,asc,245,182232,743.8040816,
2011,2,560,7,asc,251,182418,726.7649402,
2011,3,560,7,asc,253,172390,681.3833992,
2011,4,560,7,asc,303,241208,796.0660066,
2012,1,560,7,asc,308,240365,780.4058442,
2012,2,560,7,asc,396,331447,836.9873737,
2012,3,560,7,asc,324,268092,827.4444444,
2012,4,560,7,asc,533,628712,1179.572233,
1998,1,561,4,asc,277,986819,3562.523466,
1998,2,561,4,asc,347,1328660,3828.991354,
1998,3,561,4,asc,414,1311507,3167.891304,
1998,4,561,4,asc,405,1341553,3312.476543,
1999,1,561,4,asc,544,1734582,3188.569853,
1999,2,561,4,asc,580,1924668,3318.393103,
1999,3,561,4,asc,571,1971608,3452.903678,
1999,4,561,4,asc,547,1962018,3586.870201,
2000,1,561,4,asc,628,2245636,3575.853503,
2000,2,561,4,asc,700,2221942,3174.202857,
2000,3,561,4,asc,617,1586525,2571.353323,
2000,4,561,4,asc,564,1391080,2466.453901,
2001,1,561,4,asc,594,1992691,3354.698653,
2001,2,561,4,asc,555,2198738,3961.69009,
2001,3,561,4,asc,559,2133473,3816.588551,
2001,4,561,4,asc,605,2092119,3458.047934,
2002,1,561,4,asc,768,3064260,3989.921875,
2002,2,561,4,asc,715,3108759,4347.914685,
2002,3,561,4,asc,629,2661561,4231.416534,
2002,4,561,4,asc,645,2822053,4375.275969,
2003,1,561,4,asc,598,2603856,4354.274247,
2003,2,561,4,asc,627,2590506,4131.588517,
2003,3,561,4,asc,573,2281733,3982.082024,
2003,4,561,4,asc,518,2112817,4078.797297,
2004,1,561,4,asc,627,2786199,4443.698565,
2004,2,561,4,asc,571,2526646,4424.949212,
2004,3,561,4,asc,364,1340394,3682.401099,
2004,4,561,4,asc,462,1610871,3486.733766,
2005,1,561,4,asc,581,1986613,3419.299484,
2005,2,561,4,asc,650,2634352,4052.849231,
2005,3,561,4,asc,637,2333793,3663.725275,
2005,4,561,4,asc,621,2357736,3796.676329,
2006,1,561,4,asc,692,2549203,3683.819364,
2006,2,561,4,asc,415,1490334,3591.166265,
2006,3,561,4,asc,721,2616004,3628.299584,
2006,4,561,4,asc,816,3102109,3801.604167,
2007,1,561,4,asc,848,3445438,4063.016509,
2007,2,561,4,asc,880,3517618,3997.293182,
2007,3,561,4,asc,856,3389876,3960.135514,
2007,4,561,4,asc,829,3456187,4169.103739,
2008,1,561,4,asc,995,5539486,5567.322613,
2008,2,561,4,asc,910,5821567,6397.326374,
2008,3,561,4,asc,990,6533082,6599.072727,
2008,4,561,4,asc,959,6920191,7216.049009,
2009,1,561,4,asc,952,6805930,7149.086134,
2009,2,561,4,asc,918,7105554,7740.254902,
2009,3,561,4,asc,949,7458368,7859.186512,
2009,4,561,4,asc,953,8032501,8428.647429,
2010,1,561,4,asc,844,7609304,9015.763033,
2010,2,561,4,asc,876,8503836,9707.575342,
2010,3,561,4,asc,869,8368800,9630.379747,
2010,4,561,4,asc,897,8848113,9864.117057,
2011,1,561,4,asc,988,10332223,10457.71559,
2011,2,561,4,asc,909,9830431,10814.55556,
2011,3,561,4,asc,974,9802968,10064.64887,
2011,4,561,4,asc,956,10662197,11152.92573,
2012,1,561,4,asc,997,10565155,10596.94584,
2012,2,561,4,asc,958,11049037,11533.44154,
2012,3,561,4,asc,811,8698678,10725.86683,
2012,4,561,4,asc,940,9817216,10443.84681,
1998,2,563,7,asc,228,1308771,5740.223684,
1998,3,563,7,asc,177,739310,4176.892655,
1998,4,563,7,asc,226,955228,4226.672566,
1999,1,563,7,asc,206,871221,4229.228155,
1999,2,563,7,asc,232,905252,3901.948276,
1999,3,563,7,asc,219,799613,3651.200913,
1999,4,563,7,asc,239,881761,3689.376569,
2000,1,563,7,asc,218,766134,3514.376147,
2000,2,563,7,asc,284,1027087,3616.503521,
2000,3,563,7,asc,251,874671,3484.74502,
2000,4,563,7,asc,258,900743,3491.251938,
2001,1,563,7,asc,248,945696,3813.290323,
2001,2,563,7,asc,276,1180104,4275.73913,
2001,3,563,7,asc,216,964228,4464.018519,
2001,4,563,7,asc,264,1190017,4507.640152,
2002,1,563,7,asc,239,1217507,5094.171548,
2002,2,563,7,asc,313,1591582,5084.926518,
2002,3,563,7,asc,226,1171958,5185.654867,
2002,4,563,7,asc,271,1385437,5112.313653,
2003,1,563,7,asc,254,1362841,5365.515748,
2003,2,563,7,asc,262,1433619,5471.828244,
2003,3,563,7,asc,244,1328435,5444.405738,
2003,4,563,7,asc,306,1880353,6144.944444,
2004,1,563,7,asc,287,1935683,6744.54007,
2004,2,563,7,asc,317,2253613,7109.189274,
2004,3,563,7,asc,280,1968735,7031.196429,
2004,4,563,7,asc,321,2227756,6940.049844,
2005,1,563,7,asc,265,1881374,7099.524528,
2005,2,563,7,asc,336,2326901,6925.300595,
2005,3,563,7,asc,312,2200083,7051.548077,
2005,4,563,7,asc,325,2580410,7939.723077,
2006,1,563,7,asc,332,2558051,7704.972892,
2006,2,563,7,asc,319,2572361,8063.827586,
2006,3,563,7,asc,250,2022023,8088.092,
2006,4,563,7,asc,321,2760407,8599.398754,
2007,1,563,7,asc,278,2634968,9478.302158,
