year,qtr,company,region,type,employee,revenue,profit,ceo
2003,3,646,7,asc,739,3165615,4283.646973,CEO-646
2003,4,646,7,asc,770,3276505,4255.201172,CEO-646
2004,1,646,7,asc,788,3227585,4095.920166,CEO-646
2004,2,646,7,asc,877,3671093,4185.966797,CEO-646
2004,3,646,7,asc,794,3301549,4158.122070,CEO-646
2004,4,646,7,asc,900,3732315,4147.016602,CEO-646
2005,1,646,7,asc,1031,4260352,4132.251953,CEO-646
2005,2,646,7,asc,954,3927679,4117.063965,CEO-646
2005,3,646,7,asc,868,3570350,4113.306641,CEO-646
2005,4,646,7,asc,892,3705481,4154.126465,CEO-646
2006,1,646,7,asc,868,3627845,4179.544922,CEO-646
2006,2,646,7,asc,906,3782682,4175.145508,CEO-646
2006,3,646,7,asc,846,3460289,4090.176025,CEO-646
2006,4,646,7,asc,969,3920621,4046.048584,CEO-646
2007,1,646,7,asc,879,3974762,4521.913574,CEO-646
2007,2,646,7,asc,817,3690054,4516.589844,CEO-646
2007,3,646,7,asc,770,3532812,4588.067383,CEO-646
2007,4,646,7,asc,799,3821627,4783.012695,CEO-646
2008,1,646,7,asc,922,4661372,5055.717773,CEO-646
2008,2,646,7,asc,909,4706126,5177.256348,CEO-646
2008,3,646,7,asc,817,4265433,5220.848145,CEO-646
2008,4,646,7,asc,821,4115335,5012.588379,CEO-646
2009,1,646,7,asc,720,3882574,5392.463867,CEO-646
2009,2,646,7,asc,805,4273138,5308.246094,CEO-646
2009,3,646,7,asc,867,4506950,5198.327637,CEO-646
2009,4,646,7,asc,965,5127493,5313.464355,CEO-646
2010,1,646,7,asc,843,4436112,5262.291992,CEO-646
2010,2,646,7,asc,930,4962057,5335.544922,CEO-646
2010,3,646,7,asc,853,4597988,5390.372559,CEO-646
2010,4,646,7,asc,874,4651446,5322.020508,CEO-646
2011,1,646,7,asc,839,4462966,5319.387207,CEO-646
2011,2,646,7,asc,834,4487183,5380.315430,CEO-646
2011,3,646,7,asc,837,4553729,5440.536621,CEO-646
2011,4,646,7,asc,787,4276566,5434.010254,CEO-646
2012,1,646,7,asc,770,3904263,5070.471191,CEO-646
2012,2,646,7,asc,823,4149010,5041.324219,CEO-646
2012,3,646,7,asc,819,4155609,5074.003906,CEO-646
2012,4,646,7,asc,731,3720906,5090.158691,CEO-646
2003,1,648,8,asc,607,1008600,1661.614502,CEO-648
2003,2,648,8,asc,904,1484000,1641.592896,CEO-648
2003,3,648,8,asc,729,1191800,1634.842285,CEO-648
2003,4,648,8,asc,803,1328650,1654.607666,CEO-648
2004,1,648,8,asc,784,1301900,1660.586792,CEO-648
2004,2,648,8,asc,835,1385800,1659.640747,CEO-648
2004,3,648,8,asc,632,1076500,1703.322754,CEO-648
2004,4,648,8,asc,840,1405750,1673.511963,CEO-648
2005,1,648,8,asc,916,1552350,1694.705200,CEO-648
2005,2,648,8,asc,1136,1912100,1683.186646,CEO-648
2005,3,648,8,asc,1085,1835100,1691.336426,CEO-648
2005,4,648,8,asc,1218,2008650,1649.137939,CEO-648
2006,1,648,8,asc,1257,2074650,1650.477295,CEO-648
2006,2,648,8,asc,1439,2442200,1697.150757,CEO-648
2006,3,648,8,asc,1209,2044750,1691.273804,CEO-648
2006,4,648,8,asc,1390,2349050,1689.963989,CEO-648
2007,1,648,8,asc,1392,2330750,1674.389404,CEO-648
2007,2,648,8,asc,1446,2433750,1683.091309,CEO-648
2007,3,648,8,asc,1289,2187400,1696.974365,CEO-648
2007,4,648,8,asc,1388,2375950,1711.779541,CEO-648
2008,1,648,8,asc,1367,2328150,1703.109009,CEO-648
2008,2,648,8,asc,1441,2443350,1695.593384,CEO-648
2008,3,648,8,asc,1247,2103450,1686.808350,CEO-648
2008,4,648,8,asc,1196,2030750,1697.951538,CEO-648
2009,1,648,8,asc,1170,1989450,1700.384644,CEO-648
2009,2,648,8,asc,1157,1993750,1723.206543,CEO-648
2009,3,648,8,asc,1049,1767800,1685.223999,CEO-648
2009,4,648,8,asc,999,1732800,1734.534546,CEO-648
2010,1,648,8,asc,955,1611900,1687.853394,CEO-648
2010,2,648,8,asc,1050,1785500,1700.476196,CEO-648
2010,3,648,8,asc,982,1636050,1666.038696,CEO-648
2010,4,648,8,asc,1038,1776400,1711.368042,CEO-648
2011,1,648,8,asc,1045,1771800,1695.502441,CEO-648
2011,2,648,8,asc,1002,1742650,1739.171631,CEO-648
2011,3,648,8,asc,956,1625600,1700.418457,CEO-648
2011,4,648,8,asc,1015,2000500,1970.935913,CEO-648
2012,1,648,8,asc,822,521949,634.974426,CEO-648
2012,2,648,8,asc,848,517531,610.296021,CEO-648
2012,3,648,8,asc,684,447040,653.567261,CEO-648
2012,4,648,8,asc,722,441416,611.379517,CEO-648
2003,1,650,8,asc,285,1218309,4274.768555,CEO-650
2003,2,650,8,asc,293,1105482,3772.976074,CEO-650
2003,3,650,8,asc,326,1212790,3720.214844,CEO-650
2003,4,650,8,asc,358,1383268,3863.877197,CEO-650
2004,1,650,8,asc,475,1921515,4045.294678,CEO-650
2004,2,650,8,asc,467,1631607,3493.805176,CEO-650
2004,3,650,8,asc,465,1650963,3550.458008,CEO-650
2004,4,650,8,asc,549,1987979,3621.091064,CEO-650
2005,1,650,8,asc,631,2210281,3502.822510,CEO-650
2005,2,650,8,asc,618,2064930,3341.310791,CEO-650
2005,3,650,8,asc,561,1977228,3524.470703,CEO-650
2005,4,650,8,asc,621,2193934,3532.905029,CEO-650
2006,1,650,8,asc,631,2550645,4042.226563,CEO-650
2006,2,650,8,asc,534,2327361,4358.354004,CEO-650
2006,3,650,8,asc,439,2092239,4765.920410,CEO-650
2006,4,650,8,asc,353,1703020,4824.419434,CEO-650
2007,1,650,8,asc,440,2284185,5191.329590,CEO-650
2007,2,650,8,asc,392,2105207,5370.425781,CEO-650
2007,3,650,8,asc,332,1751182,5274.644531,CEO-650
2007,4,650,8,asc,261,1505313,5767.482910,CEO-650
2008,1,650,8,asc,220,1149858,5226.627441,CEO-650
2008,2,650,8,asc,128,624840,4881.562500,CEO-650
2008,3,650,8,asc,80,348060,4350.750000,CEO-650
2008,4,650,8,asc,30,130181,4339.366699,CEO-650
2009,1,650,8,asc,4,11330,2832.500000,CEO-650
2009,2,650,8,asc,43,290387,6753.186035,CEO-650
2009,3,650,8,asc,69,514196,7452.115723,CEO-650
2009,4,650,8,asc,123,1015358,8254.943359,CEO-650
2010,1,650,8,asc,123,1149885,9348.658203,CEO-650
2010,2,650,8,asc,170,914558,5379.752930,CEO-650
2010,3,650,8,asc,169,918292,5433.680664,CEO-650
2010,4,650,8,asc,154,1074167,6975.110352,CEO-650
2011,1,650,8,asc,169,1307702,7737.881836,CEO-650
2011,2,650,8,asc,187,1376037,7358.486816,CEO-650
2011,3,650,8,asc,167,1527037,9143.934570,CEO-650
2011,4,650,8,asc,134,1567846,11700.343750,CEO-650
2012,1,650,8,asc,114,1271963,11157.570313,CEO-650
2012,2,650,8,asc,145,1308693,9025.468750,CEO-650
2012,3,650,8,asc,173,2036215,11770.029297,CEO-650
2012,4,650,8,asc,135,2223065,16467.148438,CEO-650
2003,2,655,9,asc,933,1591150,1705.412598,CEO-655
2003,3,655,9,asc,910,1775700,1951.318726,CEO-655
2003,4,655,9,asc,1034,2125893,2055.989258,CEO-655
2004,1,655,9,asc,1142,2557702,2239.668945,CEO-655
2004,2,655,9,asc,1127,2280167,2023.218262,CEO-655
2004,3,655,9,asc,841,1766760,2100.784668,CEO-655
2004,4,655,9,asc,1162,2623253,2257.532715,CEO-655
2005,1,655,9,asc,1281,2760002,2154.568359,CEO-655
2005,2,655,9,asc,1266,2572852,2032.268555,CEO-655
2005,3,655,9,asc,1190,2639964,2218.457031,CEO-655
2005,4,655,9,asc,1246,3126787,2509.459961,CEO-655
2006,1,655,9,asc,1321,3320921,2513.944824,CEO-655
2006,2,655,9,asc,1150,3335383,2900.333008,CEO-655
2006,3,655,9,asc,1021,2810724,2752.912842,CEO-655
2006,4,655,9,asc,1074,2680613,2495.915283,CEO-655
2007,1,655,9,asc,1090,2607684,2392.370605,CEO-655
2007,2,655,9,asc,1187,3069490,2585.922607,CEO-655
2007,3,655,9,asc,995,2857487,2871.846191,CEO-655
2007,4,655,9,asc,1160,3374333,2908.907715,CEO-655
2008,1,655,9,asc,1173,3687473,3143.625732,CEO-655
2008,2,655,9,asc,1222,3592100,2939.525391,CEO-655
2008,3,655,9,asc,1081,3376655,3123.640137,CEO-655
2008,4,655,9,asc,1091,3588435,3289.124756,CEO-655
2009,1,655,9,asc,1195,3687350,3085.648438,CEO-655
2009,2,655,9,asc,1200,3484955,2904.129150,CEO-655
2009,3,655,9,asc,1002,2916300,2910.479004,CEO-655
2009,4,655,9,asc,1033,3004541,2908.558594,CEO-655
2010,1,655,9,asc,1170,3029994,2589.738525,CEO-655
2010,2,655,9,asc,1205,3411975,2831.514404,CEO-655
2010,3,655,9,asc,1042,2749200,2638.387695,CEO-655
2010,4,655,9,asc,1190,3246000,2727.731201,CEO-655
2011,1,655,9,asc,1220,3544800,2905.573730,CEO-655
2011,2,655,9,asc,1262,3383650,2681.180664,CEO-655
2011,3,655,9,asc,994,2658850,2674.899414,CEO-655
2011,4,655,9,asc,1169,2670225,2284.195801,CEO-655
2012,1,655,9,asc,1136,2748069,2419.074707,CEO-655
2012,2,655,9,asc,1176,2488350,2115.943848,CEO-655
2012,3,655,9,asc,1081,2449200,2265.679932,CEO-655
2012,4,655,9,asc,1128,2414415,2140.438721,CEO-655
2003,2,656,11,asc,236,714303,3026.707520,CEO-656
2003,3,656,11,asc,348,1008755,2898.721191,CEO-656
2003,4,656,11,asc,453,1395331,3080.200928,CEO-656
2004,1,656,11,asc,450,1378274,3062.831055,CEO-656
2004,2,656,11,asc,519,1498430,2887.148438,CEO-656
2004,3,656,11,asc,470,1467663,3122.687256,CEO-656
2004,4,656,11,asc,500,1617597,3235.194092,CEO-656
2005,1,656,11,asc,508,1697840,3342.204834,CEO-656
2005,2,656,11,asc,523,1772356,3388.825928,CEO-656
2005,3,656,11,asc,473,1435178,3034.202881,CEO-656
2005,4,656,11,asc,401,1165765,2907.144531,CEO-656
2006,1,656,11,asc,169,663842,3928.059082,CEO-656
2006,2,656,11,asc,270,982176,3637.688965,CEO-656
2006,3,656,11,asc,312,1339241,4292.438965,CEO-656
2006,4,656,11,asc,505,2128748,4215.342773,CEO-656
2007,1,656,11,asc,613,2436784,3975.177734,CEO-656
2007,2,656,11,asc,753,3067286,4073.420898,CEO-656
2007,3,656,11,asc,979,3507421,3582.656738,CEO-656
2007,4,656,11,asc,1146,4279315,3734.131836,CEO-656
2008,1,656,11,asc,1190,4650212,3907.741211,CEO-656
2008,2,656,11,asc,1338,5040867,3767.464111,CEO-656
2008,3,656,11,asc,1300,4957780,3813.677002,CEO-656
2008,4,656,11,asc,1169,4762410,4073.917969,CEO-656
2009,1,656,11,asc,1199,4764784,3973.965088,CEO-656
2009,2,656,11,asc,1232,5092315,4133.372559,CEO-656
2009,3,656,11,asc,1144,4355628,3807.367188,CEO-656
2009,4,656,11,asc,1129,5056222,4478.496094,CEO-656
2010,1,656,11,asc,1117,4990811,4468.049316,CEO-656
2010,2,656,11,asc,1162,5506968,4739.215332,CEO-656
2010,3,656,11,asc,1132,5343777,4720.650879,CEO-656
2010,4,656,11,asc,1037,5607775,5407.690430,CEO-656
2011,1,656,11,asc,1120,5983117,5342.068848,CEO-656
2011,2,656,11,asc,1134,6055135,5339.625000,CEO-656
2011,3,656,11,asc,1132,5830419,5150.546875,CEO-656
2011,4,656,11,asc,1189,6604462,5554.635742,CEO-656
2012,1,656,11,asc,1192,6334426,5314.115723,CEO-656
2012,2,656,11,asc,1192,6621519,5554.965820,CEO-656
2012,3,656,11,asc,1159,6412539,5532.820313,CEO-656
2012,4,656,11,asc,1143,7301406,6387.931641,CEO-656
2003,2,657,11,asc,708,2956153,4175.357422,CEO-657
2003,3,657,11,asc,732,3184140,4349.917969,CEO-657
2003,4,657,11,asc,637,2891534,4539.299805,CEO-657
2004,1,657,11,asc,678,2862750,4222.345215,CEO-657
2004,2,657,11,asc,666,2917545,4380.698242,CEO-657
2004,3,657,11,asc,842,3906554,4639.612793,CEO-657
2004,4,657,11,asc,781,3421509,4380.933594,CEO-657
2005,1,657,11,asc,749,3379216,4511.636719,CEO-657
2005,2,657,11,asc,817,4377945,5358.562012,CEO-657
2005,3,657,11,asc,893,3911607,4380.298828,CEO-657
2005,4,657,11,asc,761,3629957,4769.982910,CEO-657
2006,1,657,11,asc,962,4656509,4840.445801,CEO-657
2006,2,657,11,asc,901,4150364,4606.397461,CEO-657
2006,3,657,11,asc,809,3430929,4240.950684,CEO-657
2006,4,657,11,asc,842,4753451,5645.428711,CEO-657
2007,1,657,11,asc,953,5122698,5375.338867,CEO-657
2007,2,657,11,asc,1072,5852548,5459.466309,CEO-657
2007,3,657,11,asc,1055,5659287,5364.252930,CEO-657
2007,4,657,11,asc,1017,5763555,5667.212402,CEO-657
2008,1,657,11,asc,909,5123861,5636.810547,CEO-657
2008,2,657,11,asc,1047,5844765,5582.392578,CEO-657
2008,3,657,11,asc,973,5112317,5254.179688,CEO-657
2008,4,657,11,asc,947,5202557,5493.724609,CEO-657
2009,1,657,11,asc,1051,6436318,6123.994141,CEO-657
2009,2,657,11,asc,1167,6749915,5783.988770,CEO-657
2009,3,657,11,asc,1009,5971430,5918.166504,CEO-657
2009,4,657,11,asc,865,5605251,6480.059082,CEO-657
2010,1,657,11,asc,937,5754710,6141.632813,CEO-657
2010,2,657,11,asc,927,5408582,5834.500488,CEO-657
2010,3,657,11,asc,860,5131317,5966.647461,CEO-657
2010,4,657,11,asc,835,5084228,6088.895996,CEO-657
2011,1,657,11,asc,830,5217996,6286.742188,CEO-657
2011,2,657,11,asc,957,6180084,6457.768066,CEO-657
2011,3,657,11,asc,907,5639321,6217.553711,CEO-657
2011,4,657,11,asc,796,5061538,6358.716309,CEO-657
2012,1,657,11,asc,964,6148701,6378.320313,CEO-657
2012,2,657,11,asc,972,6173928,6351.777832,CEO-657
2012,3,657,11,asc,927,6170212,6656.107910,CEO-657
2012,4,657,11,asc,885,5594314,6321.258789,CEO-657
2003,3,658,4,asc,588,1372570,2334.302734,CEO-658
2003,4,658,4,asc,872,3140390,3601.364746,CEO-658
2004,1,658,4,asc,1130,4565809,4040.538818,CEO-658
2004,2,658,4,asc,1065,4174059,3919.304199,CEO-658
2004,3,658,4,asc,1050,3678292,3503.135254,CEO-658
2004,4,658,4,asc,1056,3757733,3558.459229,CEO-658
2005,1,658,4,asc,1271,4526071,3561.031494,CEO-658
2005,2,658,4,asc,1282,5187370,4046.310547,CEO-658
2005,3,658,4,asc,1353,5207028,3848.505615,CEO-658
2005,4,658,4,asc,1229,4757077,3870.689209,CEO-658
2006,1,658,4,asc,1457,5430997,3727.520264,CEO-658
2006,2,658,4,asc,1492,5386203,3610.055664,CEO-658
2006,3,658,4,asc,1396,5201997,3726.358887,CEO-658
2006,4,658,4,asc,1442,5112479,3545.408447,CEO-658
2007,1,658,4,asc,1518,5572732,3671.101563,CEO-658
2007,2,658,4,asc,1414,5088028,3598.322510,CEO-658
2007,3,658,4,asc,1600,5771813,3607.383057,CEO-658
2007,4,658,4,asc,1438,4936710,3433.039063,CEO-658
2008,1,658,4,asc,1576,5703770,3619.143311,CEO-658
2008,2,658,4,asc,1507,5575627,3699.818848,CEO-658
2008,3,658,4,asc,1470,5288456,3597.589111,CEO-658
2008,4,658,4,asc,1452,5266984,3627.399414,CEO-658
2009,1,658,4,asc,1634,5718686,3499.807861,CEO-658
2009,2,658,4,asc,1586,5828588,3675.023926,CEO-658
2009,3,658,4,asc,1703,6015179,3532.107422,CEO-658
2009,4,658,4,asc,1607,5546636,3451.546875,CEO-658
2010,1,658,4,asc,1577,5656296,3586.744385,CEO-658
2010,2,658,4,asc,1582,5675780,3587.724365,CEO-658
2010,3,658,4,asc,1546,5551082,3590.609375,CEO-658
2010,4,658,4,asc,1571,5620350,3577.562012,CEO-658
2011,1,658,4,asc,1681,9546161,5678.858398,CEO-658
2011,2,658,4,asc,1670,9324935,5583.793457,CEO-658
2011,3,658,4,asc,1654,9300302,5622.915527,CEO-658
2011,4,658,4,asc,1678,9208896,5488.019043,CEO-658
2012,1,658,4,asc,1698,10121072,5960.583984,CEO-658
2012,2,658,4,asc,1812,10502974,5796.343262,CEO-658
2012,3,658,4,asc,1637,8941527,5462.142578,CEO-658
2012,4,658,4,asc,1826,10021930,5488.460938,CEO-658
2003,1,659,2,asc,1232,1732468,1406.223999,CEO-659
2003,2,659,2,asc,1217,1735284,1425.870117,CEO-659
2003,3,659,2,asc,1236,1744379,1411.309814,CEO-659
2003,4,659,2,asc,1113,1716027,1541.803223,CEO-659
2004,1,659,2,asc,1501,8070072,5376.463867,CEO-659
2004,2,659,2,asc,1472,8138850,5529.109863,CEO-659
2004,3,659,2,asc,1489,8503472,5710.860840,CEO-659
2004,4,659,2,asc,1477,8457131,5725.884277,CEO-659
2005,1,659,2,asc,1039,2432600,2341.289795,CEO-659
2005,2,659,2,asc,1118,2597211,2323.086670,CEO-659
2005,3,659,2,asc,1031,2404740,2332.434570,CEO-659
2005,4,659,2,asc,913,2350230,2574.184082,CEO-659
2006,1,659,2,asc,158,489595,3098.702637,CEO-659
2006,2,659,2,asc,869,2277720,2621.081787,CEO-659
2006,3,659,2,asc,889,2358850,2653.374512,CEO-659
2006,4,659,2,asc,847,2544545,3004.185303,CEO-659
2007,1,659,2,asc,909,2797255,3077.288330,CEO-659
2007,2,659,2,asc,874,2615304,2992.338623,CEO-659
2007,3,659,2,asc,816,2646784,3243.607910,CEO-659
2007,4,659,2,asc,772,2814120,3645.233154,CEO-659
2008,1,659,2,asc,776,2890670,3725.090088,CEO-659
2008,2,659,2,asc,884,3434610,3885.305420,CEO-659
2008,3,659,2,asc,950,3712418,3907.808350,CEO-659
2008,4,659,2,asc,834,3795899,4551.437500,CEO-659
2009,1,659,2,asc,916,3785222,4132.338379,CEO-659
2009,2,659,2,asc,876,4090236,4669.219238,CEO-659
2009,3,659,2,asc,957,3520716,3678.909180,CEO-659
2009,4,659,2,asc,884,3764581,4258.575684,CEO-659
2010,1,659,2,asc,789,3662104,4641.449707,CEO-659
2010,2,659,2,asc,616,2956227,4799.069824,CEO-659
2010,3,659,2,asc,658,2894775,4399.354004,CEO-659
2010,4,659,2,asc,764,3725698,4876.567871,CEO-659
2011,1,659,2,asc,785,4010268,5108.621582,CEO-659
2011,2,659,2,asc,807,4106181,5088.204590,CEO-659
2011,3,659,2,asc,770,3651276,4741.916992,CEO-659
2011,4,659,2,asc,800,4222146,5277.682617,CEO-659
2012,1,659,2,asc,776,3951972,5092.747559,CEO-659
2012,2,659,2,asc,809,3888029,4805.969238,CEO-659
2012,3,659,2,asc,757,3681432,4863.186035,CEO-659
2012,4,659,2,asc,673,3561718,5292.300293,CEO-659
2003,2,660,9,asc,173,608964,3520.023193,CEO-660
2003,3,660,9,asc,283,1214579,4291.798828,CEO-660
2003,4,660,9,asc,467,1930411,4133.642578,CEO-660
2004,1,660,9,asc,541,2246107,4151.769043,CEO-660
2004,2,660,9,asc,517,1868750,3614.603516,CEO-660
2004,3,660,9,asc,400,1547952,3869.879883,CEO-660
2004,4,660,9,asc,627,2284627,3643.743164,CEO-660
2005,1,660,9,asc,412,2033657,4936.060547,CEO-660
2005,2,660,9,asc,405,2142443,5289.982910,CEO-660
2005,3,660,9,asc,568,2165034,3811.679688,CEO-660
2005,4,660,9,asc,547,2203589,4028.499023,CEO-660
2006,1,660,9,asc,561,2356817,4201.099609,CEO-660
2006,2,660,9,asc,603,2386644,3957.950195,CEO-660
2006,3,660,9,asc,526,2309063,4389.853516,CEO-660
2006,4,660,9,asc,570,2407481,4223.650879,CEO-660
2007,1,660,9,asc,597,2724260,4563.249512,CEO-660
2007,2,660,9,asc,532,2503640,4706.090332,CEO-660
2007,3,660,9,asc,472,2171806,4601.283691,CEO-660
2007,4,660,9,asc,541,2427923,4487.842773,CEO-660
2008,1,660,9,asc,621,2586526,4165.098145,CEO-660
2008,2,660,9,asc,708,3200720,4520.791016,CEO-660
2008,3,660,9,asc,532,2483220,4667.706543,CEO-660
2008,4,660,9,asc,614,3451597,5621.493652,CEO-660
2009,1,660,9,asc,641,3575894,5578.617676,CEO-660
2009,2,660,9,asc,584,3146341,5387.570313,CEO-660
2009,3,660,9,asc,602,3610355,5997.267578,CEO-660
2009,4,660,9,asc,590,3625262,6144.511719,CEO-660
2010,1,660,9,asc,599,3320860,5544.006836,CEO-660
2010,2,660,9,asc,628,3516612,5599.700684,CEO-660
2010,3,660,9,asc,524,3789209,7231.314941,CEO-660
2010,4,660,9,asc,613,4002667,6529.636230,CEO-660
2011,1,660,9,asc,576,3776856,6557.041504,CEO-660
2011,2,660,9,asc,535,3448518,6445.828125,CEO-660
2011,3,660,9,asc,507,3515093,6933.122070,CEO-660
2011,4,660,9,asc,552,3821612,6923.209961,CEO-660
2012,1,660,9,asc,560,3889820,6946.106934,CEO-660
2012,2,660,9,asc,529,3250620,6144.839355,CEO-660
2012,3,660,9,asc,499,3454385,6922.615234,CEO-660
2012,4,660,9,asc,485,3427746,7067.517578,CEO-660
2003,1,661,4,asc,524,460331,878.494263,CEO-661
2003,2,661,4,asc,2064,1791443,867.947205,CEO-661
2003,3,661,4,asc,2369,2062811,870.751770,CEO-661
2003,4,661,4,asc,2569,2258822,879.261169,CEO-661
2004,1,661,4,asc,2722,2489859,914.716736,CEO-661
2004,2,661,4,asc,3081,2862627,929.122681,CEO-661
2004,3,661,4,asc,2968,2761502,930.425232,CEO-661
2004,4,661,4,asc,3060,2896111,946.441528,CEO-661
2005,1,661,4,asc,3290,3145212,955.991516,CEO-661
2005,2,661,4,asc,3377,3195914,946.376648,CEO-661
2005,3,661,4,asc,3313,3156113,952.645020,CEO-661
2005,4,661,4,asc,3312,3120606,942.211975,CEO-661
2006,1,661,4,asc,3572,3412715,955.407349,CEO-661
2006,2,661,4,asc,3955,3850559,973.592651,CEO-661
2006,3,661,4,asc,3949,3874610,981.162292,CEO-661
2006,4,661,4,asc,3514,3401486,967.981201,CEO-661
2007,1,661,4,asc,3712,3675703,990.221741,CEO-661
2007,2,661,4,asc,3652,3616760,990.350464,CEO-661
2007,3,661,4,asc,4069,4029499,990.292236,CEO-661
2007,4,661,4,asc,4009,3922656,978.462463,CEO-661
2008,1,661,4,asc,3756,3732763,993.813354,CEO-661
2008,2,661,4,asc,3914,3815435,974.817322,CEO-661
2008,3,661,4,asc,3795,3786795,997.837952,CEO-661
2008,4,661,4,asc,3965,3929800,991.122314,CEO-661
2009,1,661,4,asc,4132,4173255,1009.984253,CEO-661
2009,2,661,4,asc,4387,4384991,999.542053,CEO-661
2009,3,661,4,asc,4115,3957021,961.609009,CEO-661
2009,4,661,4,asc,4132,4104872,993.434631,CEO-661
2010,1,661,4,asc,3615,3612570,999.327820,CEO-661
2010,2,661,4,asc,3809,3817870,1002.328674,CEO-661
2010,3,661,4,asc,4230,4333327,1024.427246,CEO-661
2010,4,661,4,asc,4508,4570896,1013.952087,CEO-661
2011,1,661,4,asc,4112,4210750,1024.015137,CEO-661
2011,2,661,4,asc,4162,4282117,1028.860352,CEO-661
2011,3,661,4,asc,4372,4496956,1028.580933,CEO-661
2011,4,661,4,asc,4672,4802158,1027.859131,CEO-661
2012,1,661,4,asc,4432,4645445,1048.159912,CEO-661
2012,2,661,4,asc,4529,4700891,1037.953369,CEO-661
2012,3,661,4,asc,4605,4847616,1052.685303,CEO-661
2012,4,661,4,asc,4579,4697123,1025.796631,CEO-661
2003,1,662,1,asc,287,1268665,4420.435547,CEO-662
2003,2,662,1,asc,262,903655,3449.064941,CEO-662
2003,3,662,1,asc,315,1198700,3805.396729,CEO-662
2003,4,662,1,asc,429,1779700,4148.484863,CEO-662
2004,1,662,1,asc,487,1693880,3478.193115,CEO-662
2004,2,662,1,asc,491,1541910,3140.346191,CEO-662
2004,3,662,1,asc,484,1583460,3271.611572,CEO-662
2004,4,662,1,asc,391,1201100,3071.866943,CEO-662
2005,1,662,1,asc,524,1508510,2878.835938,CEO-662
2005,2,662,1,asc,505,1326760,2627.247559,CEO-662
2005,3,662,1,asc,449,1315040,2928.819580,CEO-662
2005,4,662,1,asc,405,1111900,2745.432129,CEO-662
2006,1,662,1,asc,529,1694540,3203.289307,CEO-662
2006,2,662,1,asc,492,1944465,3952.164551,CEO-662
2006,3,662,1,asc,420,1670205,3976.678467,CEO-662
2006,4,662,1,asc,395,1547501,3917.724121,CEO-662
2007,1,662,1,asc,408,1645200,4032.353027,CEO-662
2007,2,662,1,asc,482,1888840,3918.755127,CEO-662
2007,3,662,1,asc,524,2222680,4241.755859,CEO-662
2007,4,662,1,asc,449,2038745,4540.634766,CEO-662
2008,1,662,1,asc,498,2293999,4606.423828,CEO-662
2008,2,662,1,asc,420,2209554,5260.842773,CEO-662
2008,3,662,1,asc,501,3785639,7556.165527,CEO-662
2008,4,662,1,asc,522,3922105,7513.611328,CEO-662
2009,1,662,1,asc,515,4179942,8116.392090,CEO-662
2009,2,662,1,asc,566,4257141,7521.450684,CEO-662
2009,3,662,1,asc,516,3947642,7650.468750,CEO-662
2009,4,662,1,asc,522,3699306,7086.792969,CEO-662
2010,1,662,1,asc,527,3764438,7143.145996,CEO-662
2010,2,662,1,asc,388,3293017,8487.157227,CEO-662
2010,3,662,1,asc,341,2427240,7118.005859,CEO-662
2010,4,662,1,asc,253,1991700,7872.332031,CEO-662
2011,1,662,1,asc,145,1084980,7482.620605,CEO-662
2003,3,664,5,asc,274,1018383,3716.726318,CEO-664
2003,4,664,5,asc,530,1926985,3635.820801,CEO-664
2004,1,664,5,asc,670,2423615,3617.335938,CEO-664
2004,2,664,5,asc,656,2385670,3636.692139,CEO-664
2004,3,664,5,asc,636,2640950,4152.437012,CEO-664
2004,4,664,5,asc,769,2587267,3364.456543,CEO-664
2005,1,664,5,asc,896,2987084,3333.799072,CEO-664
2005,2,664,5,asc,983,3424416,3483.637939,CEO-664
2005,3,664,5,asc,953,3080151,3232.057617,CEO-664
2005,4,664,5,asc,898,3364409,3746.557861,CEO-664
2006,1,664,5,asc,1095,4235958,3868.454834,CEO-664
2006,2,664,5,asc,1040,3794475,3648.533691,CEO-664
2006,3,664,5,asc,938,3721910,3967.921143,CEO-664
2006,4,664,5,asc,942,3475120,3689.087158,CEO-664
2007,1,664,5,asc,1030,3946918,3831.959229,CEO-664
2007,2,664,5,asc,970,3724856,3840.057617,CEO-664
2007,3,664,5,asc,988,3819113,3865.499023,CEO-664
2007,4,664,5,asc,999,4168852,4173.024902,CEO-664
2008,1,664,5,asc,1073,5546392,5169.051270,CEO-664
2008,2,664,5,asc,1056,5253280,4974.696777,CEO-664
2008,3,664,5,asc,1112,5008348,4503.910156,CEO-664
2008,4,664,5,asc,952,3968004,4168.071289,CEO-664
2009,1,664,5,asc,923,3951587,4281.242676,CEO-664
2009,2,664,5,asc,889,3918211,4407.436523,CEO-664
2009,3,664,5,asc,850,3617586,4255.983398,CEO-664
2009,4,664,5,asc,890,3735250,4196.910156,CEO-664
2010,1,664,5,asc,818,3916855,4788.331055,CEO-664
2010,2,664,5,asc,830,3781489,4556.010742,CEO-664
2010,3,664,5,asc,744,3401443,4571.832031,CEO-664
2010,4,664,5,asc,778,3527260,4533.753418,CEO-664
2011,1,664,5,asc,771,3622929,4699.000000,CEO-664
2011,2,664,5,asc,847,4009088,4733.279785,CEO-664
2011,3,664,5,asc,781,3992951,5112.613281,CEO-664
2011,4,664,5,asc,787,3919189,4979.909668,CEO-664
2012,1,664,5,asc,770,4224022,5485.742676,CEO-664
2012,2,664,5,asc,801,4486928,5601.657715,CEO-664
